transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-04654,BILL-2551,2025-03-14,S2,Uptown,C028,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.27,In-store
TXN-2025-04655,BILL-5655,2025-03-30,S4,City Center,C483,New,P403,Household,Garbage Bags 20pcs,1,2.8,UPI,0.1,In-store
TXN-2025-04656,BILL-5656,2025-01-22,S4,City Center,C429,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,Cash,0.26,In-store
TXN-2025-04657,BILL-5657,2025-03-03,S3,Suburban,C045,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Credit Card,0.08,In-store
TXN-2025-04658,BILL-5658,2025-02-18,S4,City Center,C427,Regular,P303,Personal Care,Handwash 300ml,1,3.0,UPI,0.17,Online
TXN-2025-04659,BILL-3329,2025-02-17,S2,Uptown,C349,Regular,P402,Household,Dish Soap 500ml,2,3.0,UPI,0.17,In-store
TXN-2025-04660,BILL-3330,2025-01-04,S2,Uptown,C250,Loyal,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.32,In-store
TXN-2025-04661,BILL-5661,2025-03-19,S3,Suburban,C215,Regular,P103,Beverages,Sparkling Water,4,1.8,UPI,0.12,In-store
TXN-2025-04662,BILL-2554,2025-02-26,S3,Suburban,C209,Loyal,P301,Personal Care,Shampoo 250ml,2,4.0,Credit Card,0.24,In-store
TXN-2025-04663,BILL-5663,2025-03-24,S3,Suburban,C468,New,P203,Snacks,Chocolate Cookies,2,2.0,UPI,0.03,Online
TXN-2025-04664,BILL-2554,2025-02-12,S3,Suburban,C449,Regular,P402,Household,Dish Soap 500ml,1,3.0,Credit Card,0.3,Online
TXN-2025-04665,BILL-3332,2025-03-28,S3,Suburban,C273,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Credit Card,0.25,In-store
TXN-2025-04666,BILL-2555,2025-01-03,S3,Suburban,C049,Regular,P402,Household,Dish Soap 500ml,4,3.0,Credit Card,0.08,In-store
TXN-2025-04667,BILL-5667,2025-03-25,S2,Uptown,C358,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,Credit Card,0.23,In-store
TXN-2025-04668,BILL-5668,2025-02-19,S4,City Center,C275,New,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.09,In-store
TXN-2025-04669,BILL-2556,2025-01-14,S1,Downtown,C181,New,P401,Household,Laundry Detergent 1kg,2,6.5,Cash,0.13,Online
TXN-2025-04670,BILL-3335,2025-02-17,S2,Uptown,C269,Regular,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.15,In-store
TXN-2025-04671,BILL-3335,2025-02-13,S2,Uptown,C272,Loyal,P101,Beverages,Orange Juice 1L,4,3.5,UPI,0.19,In-store
TXN-2025-04672,BILL-5672,2025-01-23,S2,Uptown,C226,Regular,P201,Snacks,Potato Chips,1,1.2,UPI,0.07,In-store
TXN-2025-04673,BILL-2557,2025-01-20,S2,Uptown,C352,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Credit Card,0.13,In-store
TXN-2025-04674,BILL-3337,2025-02-13,S1,Downtown,C472,Loyal,P102,Beverages,Organic Green Tea,5,4.2,UPI,0.22,Online
TXN-2025-04675,BILL-2558,2025-01-14,S1,Downtown,C339,Regular,P103,Beverages,Sparkling Water,1,1.8,Cash,0.17,Online
TXN-2025-04676,BILL-3338,2025-02-06,S4,City Center,C326,Loyal,P402,Household,Dish Soap 500ml,2,3.0,UPI,0.36,In-store
TXN-2025-04677,BILL-5677,2025-03-13,S1,Downtown,C379,Loyal,P203,Snacks,Chocolate Cookies,5,2.0,Credit Card,0.13,Online
TXN-2025-04678,BILL-3339,2025-01-27,S4,City Center,C208,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.29,In-store
TXN-2025-04679,BILL-5679,2025-01-17,S3,Suburban,C253,Regular,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.04,In-store
TXN-2025-04680,BILL-2560,2025-01-27,S1,Downtown,C215,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,UPI,0.25,In-store
TXN-2025-04681,BILL-3340,2025-03-15,S3,Suburban,C222,Regular,P203,Snacks,Chocolate Cookies,3,2.0,Credit Card,0.09,In-store
TXN-2025-04682,BILL-3341,2025-01-30,S1,Downtown,C186,Regular,P101,Beverages,Orange Juice 1L,2,3.5,Credit Card,0.13,In-store
TXN-2025-04683,BILL-5683,2025-02-21,S2,Uptown,C438,Loyal,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.07,In-store
TXN-2025-04684,BILL-2561,2025-03-18,S1,Downtown,C182,Regular,P401,Household,Laundry Detergent 1kg,3,6.5,Credit Card,0.3,In-store
TXN-2025-04685,BILL-3342,2025-02-22,S3,Suburban,C194,New,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.03,Online
TXN-2025-04686,BILL-3343,2025-03-30,S2,Uptown,C065,Regular,P103,Beverages,Sparkling Water,4,1.8,Cash,0.17,Online
TXN-2025-04687,BILL-2562,2025-03-07,S3,Suburban,C133,Loyal,P202,Snacks,Protein Bar,2,2.5,Cash,0.12,In-store
TXN-2025-04688,BILL-2562,2025-01-24,S4,City Center,C408,Regular,P101,Beverages,Orange Juice 1L,4,3.5,UPI,0.14,In-store
TXN-2025-04689,BILL-5689,2025-01-16,S4,City Center,C447,New,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.05,In-store
TXN-2025-04690,BILL-3345,2025-01-16,S1,Downtown,C225,New,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.12,In-store
TXN-2025-04691,BILL-5691,2025-02-10,S3,Suburban,C140,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.04,Online
TXN-2025-04692,BILL-3346,2025-03-29,S4,City Center,C357,Loyal,P301,Personal Care,Shampoo 250ml,5,4.0,Cash,0.21,Online
TXN-2025-04693,BILL-3346,2025-03-10,S4,City Center,C291,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.09,Online
TXN-2025-04694,BILL-2564,2025-01-13,S4,City Center,C123,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.14,In-store
TXN-2025-04695,BILL-3347,2025-02-03,S1,Downtown,C498,New,P301,Personal Care,Shampoo 250ml,2,4.0,Cash,0.07,Online
TXN-2025-04696,BILL-2565,2025-02-04,S3,Suburban,C116,Regular,P202,Snacks,Protein Bar,3,2.5,UPI,0.05,In-store
TXN-2025-04697,BILL-5697,2025-01-20,S4,City Center,C346,Regular,P103,Beverages,Sparkling Water,2,1.8,Credit Card,0.07,Online
TXN-2025-04698,BILL-5698,2025-01-27,S2,Uptown,C052,Regular,P202,Snacks,Protein Bar,1,2.5,UPI,0.02,In-store
TXN-2025-04699,BILL-2566,2025-02-09,S3,Suburban,C236,New,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.02,In-store
TXN-2025-04700,BILL-5700,2025-03-24,S1,Downtown,C280,Regular,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.23,Online
TXN-2025-04701,BILL-5701,2025-02-21,S2,Uptown,C348,Loyal,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.53,Online
TXN-2025-04702,BILL-2567,2025-03-25,S3,Suburban,C013,New,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.03,In-store
TXN-2025-04703,BILL-3351,2025-01-25,S4,City Center,C101,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Cash,0.28,In-store
TXN-2025-04704,BILL-5704,2025-01-13,S3,Suburban,C280,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.23,In-store
TXN-2025-04705,BILL-5705,2025-01-08,S2,Uptown,C067,Regular,P201,Snacks,Potato Chips,2,1.2,Cash,0.04,In-store
TXN-2025-04706,BILL-5706,2025-01-04,S4,City Center,C253,Regular,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.1,Online
TXN-2025-04707,BILL-3353,2025-03-20,S2,Uptown,C359,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,UPI,0.21,In-store
TXN-2025-04708,BILL-2569,2025-02-02,S1,Downtown,C500,Regular,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.38,In-store
TXN-2025-04709,BILL-5709,2025-03-21,S2,Uptown,C090,Loyal,P103,Beverages,Sparkling Water,3,1.8,UPI,0.25,In-store
TXN-2025-04710,BILL-3355,2025-03-04,S3,Suburban,C419,New,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.07,In-store
TXN-2025-04711,BILL-2570,2025-02-26,S1,Downtown,C228,New,P101,Beverages,Orange Juice 1L,2,3.5,Cash,0.08,In-store
TXN-2025-04712,BILL-2570,2025-03-23,S3,Suburban,C309,New,P103,Beverages,Sparkling Water,2,1.8,Credit Card,0.1,In-store
TXN-2025-04713,BILL-2571,2025-02-17,S2,Uptown,C289,Loyal,P102,Beverages,Organic Green Tea,4,4.2,UPI,0.23,Online
TXN-2025-04714,BILL-5714,2025-03-24,S3,Suburban,C306,Loyal,P101,Beverages,Orange Juice 1L,4,3.5,Cash,0.26,In-store
TXN-2025-04715,BILL-5715,2025-03-27,S2,Uptown,C056,Loyal,P402,Household,Dish Soap 500ml,4,3.0,Credit Card,0.2,In-store
TXN-2025-04716,BILL-2572,2025-02-19,S2,Uptown,C040,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,UPI,0.55,Online
TXN-2025-04717,BILL-3358,2025-02-23,S4,City Center,C386,New,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.06,In-store
TXN-2025-04718,BILL-5718,2025-02-19,S2,Uptown,C089,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.01,Online
TXN-2025-04719,BILL-3359,2025-03-23,S3,Suburban,C163,Loyal,P103,Beverages,Sparkling Water,2,1.8,UPI,0.14,Online
TXN-2025-04720,BILL-3360,2025-02-16,S2,Uptown,C058,Loyal,P301,Personal Care,Shampoo 250ml,3,4.0,UPI,0.34,In-store
TXN-2025-04721,BILL-5721,2025-01-03,S4,City Center,C007,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,Credit Card,0.34,In-store
TXN-2025-04722,BILL-5722,2025-02-27,S2,Uptown,C002,New,P202,Snacks,Protein Bar,1,2.5,Cash,0.02,In-store
TXN-2025-04723,BILL-5723,2025-03-19,S4,City Center,C218,New,P202,Snacks,Protein Bar,2,2.5,Cash,0.01,In-store
TXN-2025-04724,BILL-3362,2025-03-26,S3,Suburban,C060,Loyal,P201,Snacks,Potato Chips,2,1.2,Cash,0.12,In-store
TXN-2025-04725,BILL-3362,2025-01-27,S1,Downtown,C168,New,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.01,In-store
TXN-2025-04726,BILL-3363,2025-01-23,S3,Suburban,C269,New,P403,Household,Garbage Bags 20pcs,1,2.8,Credit Card,0.11,In-store
TXN-2025-04727,BILL-3363,2025-03-23,S4,City Center,C427,Regular,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.15,In-store
TXN-2025-04728,BILL-5728,2025-01-28,S1,Downtown,C176,Regular,P101,Beverages,Orange Juice 1L,4,3.5,Credit Card,0.17,In-store
TXN-2025-04729,BILL-3364,2025-01-24,S4,City Center,C004,Regular,P201,Snacks,Potato Chips,3,1.2,Cash,0.05,In-store
TXN-2025-04730,BILL-2576,2025-01-12,S4,City Center,C121,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Cash,0.18,In-store
TXN-2025-04731,BILL-2577,2025-03-01,S4,City Center,C290,Loyal,P101,Beverages,Orange Juice 1L,2,3.5,Cash,0.16,Online
TXN-2025-04732,BILL-3366,2025-03-11,S1,Downtown,C220,Regular,P203,Snacks,Chocolate Cookies,2,2.0,UPI,0.07,In-store
TXN-2025-04733,BILL-2577,2025-02-09,S2,Uptown,C204,New,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.05,Online
TXN-2025-04734,BILL-3367,2025-01-16,S4,City Center,C073,New,P103,Beverages,Sparkling Water,2,1.8,Cash,0.06,In-store
TXN-2025-04735,BILL-2578,2025-01-23,S1,Downtown,C464,New,P203,Snacks,Chocolate Cookies,1,2.0,Credit Card,0.01,Online
TXN-2025-04736,BILL-3368,2025-01-09,S1,Downtown,C133,Loyal,P103,Beverages,Sparkling Water,4,1.8,Credit Card,0.29,Online
TXN-2025-04737,BILL-2579,2025-03-01,S3,Suburban,C163,New,P401,Household,Laundry Detergent 1kg,2,6.5,Cash,0.18,Online
TXN-2025-04738,BILL-2579,2025-01-29,S2,Uptown,C020,Regular,P202,Snacks,Protein Bar,3,2.5,UPI,0.03,In-store
TXN-2025-04739,BILL-3369,2025-02-08,S1,Downtown,C377,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.03,In-store
TXN-2025-04740,BILL-2580,2025-01-17,S2,Uptown,C429,Loyal,P201,Snacks,Potato Chips,6,1.2,Credit Card,0.05,In-store
TXN-2025-04741,BILL-3370,2025-03-17,S3,Suburban,C229,New,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.07,In-store
TXN-2025-04742,BILL-2580,2025-01-01,S3,Suburban,C126,Loyal,P402,Household,Dish Soap 500ml,5,3.0,Cash,0.51,In-store
TXN-2025-04743,BILL-5743,2025-01-14,S2,Uptown,C087,Loyal,P202,Snacks,Protein Bar,3,2.5,Cash,0.13,In-store
TXN-2025-04744,BILL-3372,2025-02-15,S1,Downtown,C182,Loyal,P102,Beverages,Organic Green Tea,4,4.2,Cash,0.17,In-store
TXN-2025-04745,BILL-5745,2025-01-27,S1,Downtown,C119,Loyal,P301,Personal Care,Shampoo 250ml,6,4.0,Credit Card,0.39,In-store
TXN-2025-04746,BILL-2582,2025-03-09,S2,Uptown,C271,Regular,P201,Snacks,Potato Chips,4,1.2,Cash,0.07,Online
TXN-2025-04747,BILL-3373,2025-03-06,S3,Suburban,C232,Loyal,P401,Household,Laundry Detergent 1kg,2,6.5,Cash,0.36,Online
TXN-2025-04748,BILL-3374,2025-01-01,S4,City Center,C303,Loyal,P102,Beverages,Organic Green Tea,4,4.2,Credit Card,0.16,In-store
TXN-2025-04749,BILL-3374,2025-01-23,S2,Uptown,C435,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.13,Online
TXN-2025-04750,BILL-2583,2025-02-15,S2,Uptown,C447,New,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.03,Online
TXN-2025-04751,BILL-3375,2025-03-12,S2,Uptown,C389,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,UPI,0.09,In-store
TXN-2025-04752,BILL-5752,2025-01-07,S2,Uptown,C031,Loyal,P103,Beverages,Sparkling Water,5,1.8,Cash,0.27,Online
TXN-2025-04753,BILL-3376,2025-01-27,S1,Downtown,C007,New,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.04,In-store
TXN-2025-04754,BILL-2584,2025-02-08,S2,Uptown,C164,Loyal,P202,Snacks,Protein Bar,4,2.5,Cash,0.08,Online
TXN-2025-04755,BILL-2585,2025-03-07,S2,Uptown,C081,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.27,In-store
TXN-2025-04756,BILL-5756,2025-01-27,S2,Uptown,C193,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Cash,0.19,In-store
TXN-2025-04757,BILL-5757,2025-03-24,S1,Downtown,C007,Loyal,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.14,In-store
TXN-2025-04758,BILL-2586,2025-03-03,S1,Downtown,C170,Regular,P103,Beverages,Sparkling Water,4,1.8,Credit Card,0.05,In-store
TXN-2025-04759,BILL-3379,2025-02-22,S4,City Center,C001,Loyal,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.22,In-store
TXN-2025-04760,BILL-2586,2025-03-29,S2,Uptown,C488,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Cash,0.19,In-store
TXN-2025-04761,BILL-5761,2025-01-31,S3,Suburban,C257,New,P202,Snacks,Protein Bar,2,2.5,Cash,0.01,Online
TXN-2025-04762,BILL-3381,2025-01-23,S4,City Center,C129,Regular,P202,Snacks,Protein Bar,4,2.5,Cash,0.06,In-store
TXN-2025-04763,BILL-3381,2025-03-06,S1,Downtown,C129,Regular,P402,Household,Dish Soap 500ml,4,3.0,Cash,0.31,In-store
TXN-2025-04764,BILL-5764,2025-01-12,S1,Downtown,C213,Regular,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.19,In-store
TXN-2025-04765,BILL-2588,2025-03-24,S3,Suburban,C245,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Credit Card,0.21,In-store
TXN-2025-04766,BILL-3383,2025-02-17,S2,Uptown,C278,New,P201,Snacks,Potato Chips,1,1.2,UPI,0.04,In-store
TXN-2025-04767,BILL-2589,2025-03-06,S2,Uptown,C156,Loyal,P401,Household,Laundry Detergent 1kg,3,6.5,Cash,0.34,In-store
TXN-2025-04768,BILL-2589,2025-02-22,S1,Downtown,C129,Regular,P401,Household,Laundry Detergent 1kg,3,6.5,Cash,0.25,In-store
TXN-2025-04769,BILL-2589,2025-01-22,S4,City Center,C307,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Credit Card,0.21,In-store
TXN-2025-04770,BILL-2590,2025-03-21,S1,Downtown,C244,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Credit Card,0.06,Online
TXN-2025-04771,BILL-3385,2025-02-19,S4,City Center,C103,Regular,P101,Beverages,Orange Juice 1L,4,3.5,Cash,0.1,Online
TXN-2025-04772,BILL-2590,2025-02-26,S1,Downtown,C424,Regular,P103,Beverages,Sparkling Water,3,1.8,UPI,0.09,In-store
TXN-2025-04773,BILL-2591,2025-03-01,S1,Downtown,C452,Loyal,P103,Beverages,Sparkling Water,3,1.8,Cash,0.19,Online
TXN-2025-04774,BILL-5774,2025-02-05,S1,Downtown,C365,New,P201,Snacks,Potato Chips,2,1.2,UPI,0.03,Online
TXN-2025-04775,BILL-2591,2025-03-21,S2,Uptown,C304,New,P103,Beverages,Sparkling Water,2,1.8,Credit Card,0.03,In-store
TXN-2025-04776,BILL-5776,2025-02-13,S3,Suburban,C190,Regular,P103,Beverages,Sparkling Water,1,1.8,Cash,0.14,In-store
TXN-2025-04777,BILL-5777,2025-02-03,S3,Suburban,C284,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.27,In-store
TXN-2025-04778,BILL-2592,2025-02-17,S2,Uptown,C339,Loyal,P102,Beverages,Organic Green Tea,5,4.2,Cash,0.2,In-store
TXN-2025-04779,BILL-2593,2025-01-21,S4,City Center,C017,New,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.07,In-store
TXN-2025-04780,BILL-2593,2025-03-11,S3,Suburban,C266,Regular,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.37,Online
TXN-2025-04781,BILL-5781,2025-03-02,S4,City Center,C138,Regular,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.23,In-store
TXN-2025-04782,BILL-2594,2025-03-30,S3,Suburban,C063,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Cash,0.37,Online
TXN-2025-04783,BILL-5783,2025-03-30,S2,Uptown,C141,New,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.13,Online
TXN-2025-04784,BILL-5784,2025-02-12,S3,Suburban,C119,Loyal,P202,Snacks,Protein Bar,2,2.5,UPI,0.06,Online
TXN-2025-04785,BILL-3392,2025-03-08,S1,Downtown,C063,Regular,P202,Snacks,Protein Bar,4,2.5,Cash,0.04,In-store
TXN-2025-04786,BILL-5786,2025-01-07,S1,Downtown,C330,Loyal,P201,Snacks,Potato Chips,3,1.2,UPI,0.08,In-store
TXN-2025-04787,BILL-2595,2025-02-10,S1,Downtown,C284,Loyal,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.23,Online
TXN-2025-04788,BILL-2596,2025-02-10,S1,Downtown,C117,Loyal,P302,Personal Care,Toothpaste 100g,5,2.2,Credit Card,0.38,In-store
TXN-2025-04789,BILL-5789,2025-02-24,S1,Downtown,C051,New,P402,Household,Dish Soap 500ml,1,3.0,UPI,0.1,In-store
TXN-2025-04790,BILL-5790,2025-03-20,S3,Suburban,C482,New,P101,Beverages,Orange Juice 1L,1,3.5,UPI,0.02,Online
TXN-2025-04791,BILL-2597,2025-01-01,S4,City Center,C026,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Cash,0.39,In-store
TXN-2025-04792,BILL-2597,2025-01-10,S4,City Center,C295,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Cash,0.25,Online
TXN-2025-04793,BILL-3396,2025-03-11,S3,Suburban,C297,New,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.06,In-store
TXN-2025-04794,BILL-3397,2025-02-20,S1,Downtown,C017,New,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.07,In-store
TXN-2025-04795,BILL-2598,2025-02-21,S3,Suburban,C272,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,UPI,0.2,In-store
TXN-2025-04796,BILL-2598,2025-01-17,S2,Uptown,C306,Regular,P101,Beverages,Orange Juice 1L,4,3.5,UPI,0.15,In-store
TXN-2025-04797,BILL-3398,2025-02-09,S3,Suburban,C156,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Cash,0.29,In-store
TXN-2025-04798,BILL-3399,2025-02-07,S4,City Center,C114,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,UPI,0.37,In-store
TXN-2025-04799,BILL-2599,2025-01-23,S1,Downtown,C098,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Credit Card,0.21,Online
TXN-2025-04800,BILL-3400,2025-01-27,S2,Uptown,C163,New,P302,Personal Care,Toothpaste 100g,2,2.2,UPI,0.11,In-store
TXN-2025-04801,BILL-3400,2025-01-19,S4,City Center,C034,New,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.08,In-store
TXN-2025-04802,BILL-3401,2025-01-12,S1,Downtown,C163,Loyal,P203,Snacks,Chocolate Cookies,3,2.0,Credit Card,0.13,In-store
TXN-2025-04803,BILL-5803,2025-01-05,S4,City Center,C476,New,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.04,In-store
TXN-2025-04804,BILL-2601,2025-01-03,S1,Downtown,C093,New,P201,Snacks,Potato Chips,2,1.2,Cash,0.03,Online
TXN-2025-04805,BILL-3402,2025-01-24,S3,Suburban,C305,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Cash,0.18,In-store
TXN-2025-04806,BILL-3403,2025-03-20,S1,Downtown,C405,New,P103,Beverages,Sparkling Water,2,1.8,Cash,0.04,Online
TXN-2025-04807,BILL-5807,2025-02-24,S2,Uptown,C347,Regular,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.11,In-store
TXN-2025-04808,BILL-3404,2025-03-25,S4,City Center,C383,Regular,P102,Beverages,Organic Green Tea,4,4.2,Credit Card,0.05,Online
TXN-2025-04809,BILL-5809,2025-03-16,S3,Suburban,C168,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.26,Online
TXN-2025-04810,BILL-2603,2025-03-25,S2,Uptown,C221,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Credit Card,0.06,In-store
TXN-2025-04811,BILL-2603,2025-01-14,S2,Uptown,C471,New,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.03,In-store
TXN-2025-04812,BILL-2604,2025-02-16,S4,City Center,C279,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Credit Card,0.09,Online
TXN-2025-04813,BILL-3406,2025-03-08,S4,City Center,C066,Regular,P303,Personal Care,Handwash 300ml,4,3.0,UPI,0.19,In-store
TXN-2025-04814,BILL-5814,2025-03-15,S4,City Center,C147,Loyal,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.31,In-store
TXN-2025-04815,BILL-5815,2025-01-27,S1,Downtown,C005,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Credit Card,0.19,In-store
TXN-2025-04816,BILL-2605,2025-03-09,S2,Uptown,C441,Loyal,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.24,In-store
TXN-2025-04817,BILL-3408,2025-01-02,S3,Suburban,C336,Loyal,P202,Snacks,Protein Bar,5,2.5,Credit Card,0.1,Online
TXN-2025-04818,BILL-3409,2025-01-01,S1,Downtown,C060,New,P201,Snacks,Potato Chips,2,1.2,Cash,0.04,In-store
TXN-2025-04819,BILL-5819,2025-03-06,S1,Downtown,C441,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,UPI,0.1,In-store
TXN-2025-04820,BILL-5820,2025-03-28,S2,Uptown,C003,Regular,P402,Household,Dish Soap 500ml,4,3.0,UPI,0.11,In-store
TXN-2025-04821,BILL-3410,2025-03-27,S2,Uptown,C427,Regular,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.14,Online
TXN-2025-04822,BILL-3411,2025-03-04,S3,Suburban,C115,Loyal,P101,Beverages,Orange Juice 1L,4,3.5,UPI,0.18,Online
TXN-2025-04823,BILL-5823,2025-01-07,S1,Downtown,C196,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Credit Card,0.19,In-store
TXN-2025-04824,BILL-2608,2025-03-27,S2,Uptown,C151,New,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.05,In-store
TXN-2025-04825,BILL-3412,2025-01-05,S4,City Center,C365,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,Cash,0.53,In-store
TXN-2025-04826,BILL-5826,2025-01-01,S1,Downtown,C129,Regular,P103,Beverages,Sparkling Water,3,1.8,Cash,0.1,In-store
TXN-2025-04827,BILL-5827,2025-01-24,S4,City Center,C242,New,P101,Beverages,Orange Juice 1L,2,3.5,Cash,0.03,Online
TXN-2025-04828,BILL-3414,2025-02-26,S3,Suburban,C232,New,P101,Beverages,Orange Juice 1L,1,3.5,UPI,0.07,Online
TXN-2025-04829,BILL-2609,2025-03-25,S2,Uptown,C100,Regular,P203,Snacks,Chocolate Cookies,4,2.0,Cash,0.06,In-store
TXN-2025-04830,BILL-2610,2025-03-01,S1,Downtown,C472,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.19,In-store
TXN-2025-04831,BILL-3415,2025-03-23,S2,Uptown,C316,Loyal,P302,Personal Care,Toothpaste 100g,5,2.2,UPI,0.38,In-store
TXN-2025-04832,BILL-5832,2025-02-19,S2,Uptown,C077,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.27,In-store
TXN-2025-04833,BILL-3416,2025-01-22,S2,Uptown,C198,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Cash,0.08,In-store
TXN-2025-04834,BILL-5834,2025-02-13,S4,City Center,C062,Loyal,P402,Household,Dish Soap 500ml,5,3.0,Credit Card,0.53,In-store
TXN-2025-04835,BILL-3417,2025-01-27,S2,Uptown,C398,Regular,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.25,In-store
TXN-2025-04836,BILL-5836,2025-02-10,S4,City Center,C007,Loyal,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.17,In-store
TXN-2025-04837,BILL-5837,2025-01-01,S1,Downtown,C001,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Credit Card,0.09,In-store
TXN-2025-04838,BILL-3419,2025-03-12,S2,Uptown,C472,Regular,P402,Household,Dish Soap 500ml,4,3.0,UPI,0.25,Online
TXN-2025-04839,BILL-5839,2025-03-07,S2,Uptown,C175,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,UPI,0.16,Online
TXN-2025-04840,BILL-3420,2025-03-17,S2,Uptown,C382,Loyal,P103,Beverages,Sparkling Water,4,1.8,Cash,0.28,Online
